ano,nome,codigo,disciplina,nota,situacao
ANO,Caroline Catarina,CÓDIGO,NOME DA DISCIPLINA,NOTA FINAL,SITUAÇÃO CONCEITO
2020,Caroline Catarina,OCRQ3517,Storytelling Visual,7.50,APROVADO POR MÉDIA
2020,Caroline Catarina,RJGL2456,Design Colaborativo,8.60,APROVADO POR MÉDIA
2020,Caroline Catarina,BKII1063,Design de Visualizacao de Informacoes,6.05,APROVADO
2020,Caroline Catarina,RJYZ5864,Identidade Visual,9.00,APROVADO POR MÉDIA
2020,Caroline Catarina,QBWW6998,Computacao Grafica,8.00,APROVADO POR MÉDIA
2020,Caroline Catarina,UFMQ0127,Design para Longevidade,9.65,APROVADO POR MÉDIA
2020,Caroline Catarina,MKUB0718,Design de Mobiliario,10.00,APROVADO POR MÉDIA
2020,Caroline Catarina,JGDZ1333,Gamificacao,9.75,APROVADO POR MÉDIA
2020,Caroline Catarina,KAWV5083,Branding,8.25,APROVADO POR MÉDIA
2020,Caroline Catarina,DOMK5241,Design de Aprendizado,7.47,APROVADO POR MÉDIA
2020,Caroline Catarina,ZULH9584,Projeto Integrado,7.10,APROVADO POR MÉDIA
2020,Caroline Catarina,WPUV3332,Design de Tecnologia Vestivel (Wearable),7.55,APROVADO POR MÉDIA
2020,Caroline Catarina,NRYN3294,Design de Interfaces Neuromorficas,9.50,APROVADO POR MÉDIA
2020,Caroline Catarina,NRCI1107,Design de Experiencia em Museus,8.65,APROVADO POR MÉDIA
2020,Caroline Catarina,AAZN5771,Ergonomia,8.25,APROVADO POR MÉDIA
2021,Caroline Catarina,JJNT2088,Manipulacao de Imagem,8.38,APROVADO POR MÉDIA
2021,Caroline Catarina,TSYB3211,Impressao 3D,8.25,APROVADO POR MÉDIA
2021,Caroline Catarina,VOQA5582,Tipografia,8.30,APROVADO POR MÉDIA
2021,Caroline Catarina,BLDG0260,Design de Joias,8.75,APROVADO POR MÉDIA
2021,Caroline Catarina,FZLO1427,Marketing de Produto,9.60,APROVADO POR MÉDIA
2021,Caroline Catarina,AOXV5438,Design de Espacos Virtuais,10.00,APROVADO POR MÉDIA
2021,Caroline Catarina,NGVU3526,Ecodesign,9.20,APROVADO POR MÉDIA
2021,Caroline Catarina,COOQ5695,Design de Interacao em Tempo Real,8.00,APROVADO POR MÉDIA
2021,Caroline Catarina,VFBH8799,Design Cibernetico,8.75,APROVADO POR MÉDIA
2021,Caroline Catarina,UCTK5222,Design de Realidade Aumentada (AR) e Virtual (VR),8.00,APROVADO POR MÉDIA
2021,Caroline Catarina,JVFQ7338,Design de Interacao Cultural,7.00,APROVADO POR MÉDIA
2021,Caroline Catarina,QVGO0107,Prototipagem em Papel,7.50,APROVADO POR MÉDIA
2021,Caroline Catarina,LERH6635,Design de Produto,8.35,APROVADO POR MÉDIA
2022,Caroline Catarina,MAEY1044,Design Computacional,8.20,APROVADO POR MÉDIA
2022,Caroline Catarina,SATJ7970,Design de Narrativa Espacial,9.75,APROVADO POR MÉDIA
2022,Caroline Catarina,TPYC6338,Design Thinking,9.50,APROVADO POR MÉDIA
2022,Caroline Catarina,IENT5068,Design Experimental,7.00,APROVADO POR MÉDIA
2022,Caroline Catarina,KZBU0327,Design de Interacao Corporal,8.25,APROVADO POR MÉDIA
2022,Caroline Catarina,RRME1020,Design Parametrico,7.07,APROVADO
2022,Caroline Catarina,JJLP9232,Design de Realidade Simulada,9.50,APROVADO POR MÉDIA
2022,Caroline Catarina,DZNQ4989,Design Cenico,9.00,APROVADO POR MÉDIA
2022,Caroline Catarina,MXMO8868,Cultura Visual,8.50,APROVADO POR MÉDIA
2022,Caroline Catarina,XERB6119,Gestao de Marcas,7.40,APROVADO POR MÉDIA
2022,Caroline Catarina,UXMU2899,Interacao Tangivel,9.00,APROVADO POR MÉDIA
2022,Caroline Catarina,TRQX5862,Etica em Design,9.50,APROVADO POR MÉDIA
2023,Caroline Catarina,BMDH7993,Design de Apresentacoes,8.50,APROVADO POR MÉDIA
ANO,Caroline Catarina,CÓDIGO,NOME DA DISCIPLINA,NOTA FINAL,SITUAÇÃO CONCEITO
2023,Caroline Catarina,TWIP0018,Teoria da Cor,8.50,APROVADO POR MÉDIA
2023,Caroline Catarina,RMDE3651,Teoria do Design,9.13,APROVADO POR MÉDIA
2023,Caroline Catarina,DQUN5124,Comunicacao Visual,10.00,APROVADO POR MÉDIA
2023,Caroline Catarina,LSHL3127,Design de Redes Sociais,8.97,APROVADO POR MÉDIA
2023,Caroline Catarina,TOZF3011,SemiÃ³tica,,CURSANDO
2023,Caroline Catarina,RVMF0745,Design Biomimetico,,CURSANDO
2023,Caroline Catarina,VMGY1151,Design de Interacao Tangivel,,CURSANDO
2023,Caroline Catarina,XYOT5349,Tecnicas de Iluminacao,,CURSANDO
2008,Leticia Bianca,OCRQ3517,Storytelling Visual,7.15,APROVADO POR MÉDIA
2008,Leticia Bianca,RJGL2456,Design Colaborativo,5.50,APROVADO
2008,Leticia Bianca,QBWW6998,Computacao Grafica,8.25,APROVADO POR MÉDIA
2008,Leticia Bianca,UFMQ0127,Design para Longevidade,5.00,APROVADO
2008,Leticia Bianca,MKUB0718,Design de Mobiliario,9.50,APROVADO POR MÉDIA
2008,Leticia Bianca,BKII1063,Design de Visualizacao de Informacoes,3.5,REPROVADO
2008,Leticia Bianca,RJYZ5864,Identidade Visual,8.25,APROVADO POR MÉDIA
2008,Leticia Bianca,DOMK5241,Design de Aprendizado,6.25,APROVADO
2008,Leticia Bianca,ZULH9584,Projeto Integrado,2.75,REPROVADO
2008,Leticia Bianca,WPUV3332,Design de Tecnologia Vestivel (Wearable),9.25,APROVADO POR MÉDIA
2008,Leticia Bianca,TPYC6338,Design Thinking,7.44,APROVADO
2008,Leticia Bianca,BKII1063,Design de Visualizacao de Informacoes,9.00,APROVADO POR MÉDIA
2008,Leticia Bianca,UXMU2899,Interacao Tangivel,,APROVADO POR FREQÜÊNCIA
2009,Leticia Bianca,ZULH9584,Projeto Integrado,7.25,APROVADO POR MÉDIA
2009,Leticia Bianca,JGDZ1333,Gamificacao,7.00,APROVADO POR MÉDIA
2009,Leticia Bianca,NRYN3294,Design de Interfaces Neuromorficas,5.55,APROVADO
2009,Leticia Bianca,NRCI1107,Design de Experiencia em Museus,6.25,APROVADO
2009,Leticia Bianca,MXMO8868,Cultura Visual,7.75,APROVADO POR MÉDIA
2009,Leticia Bianca,BLDG0260,Design de Joias,8.02,APROVADO POR MÉDIA
2009,Leticia Bianca,AAZN5771,Ergonomia,7.21,APROVADO POR MÉDIA
2009,Leticia Bianca,KAWV5083,Branding,8.55,APROVADO POR MÉDIA
2009,Leticia Bianca,COOQ5695,Design de Interacao em Tempo Real,8.75,APROVADO POR MÉDIA
2009,Leticia Bianca,JJNT2088,Manipulacao de Imagem,8.50,APROVADO POR MÉDIA
2009,Leticia Bianca,UCTK5222,Design de Realidade Aumentada (AR) e Virtual (VR),8.00,APROVADO POR MÉDIA
2009,Leticia Bianca,TSYB3211,Impressao 3D,8.25,APROVADO POR MÉDIA
2009,Leticia Bianca,VOQA5582,Tipografia,8.00,APROVADO POR MÉDIA
2009,Leticia Bianca,FZLO1427,Marketing de Produto,7.85,APROVADO POR MÉDIA
2009,Leticia Bianca,LERH6635,Design de Produto,8.00,APROVADO POR MÉDIA
2009,Leticia Bianca,AOXV5438,Design de Espacos Virtuais,9.10,APROVADO POR MÉDIA
2010,Leticia Bianca,NGVU3526,Ecodesign,8.70,APROVADO POR MÉDIA
2010,Leticia Bianca,VFBH8799,Design Cibernetico,9.65,APROVADO POR MÉDIA
2010,Leticia Bianca,BMDH7993,Design de Apresentacoes,8.00,APROVADO POR MÉDIA
2010,Leticia Bianca,JVFQ7338,Design de Interacao Cultural,8.00,APROVADO POR MÉDIA
2010,Leticia Bianca,IENT5068,Design Experimental,8.75,APROVADO POR MÉDIA
2010,Leticia Bianca,QVGO0107,Prototipagem em Papel,10.00,APROVADO POR MÉDIA
2010,Leticia Bianca,RRME1020,Design Parametrico,7.10,APROVADO POR MÉDIA
2010,Leticia Bianca,MAEY1044,Design Computacional,9.15,APROVADO POR MÉDIA
2010,Leticia Bianca,SATJ7970,Design de Narrativa Espacial,9.00,APROVADO POR MÉDIA
2010,Leticia Bianca,LLKP8902,Design Digital,7.00,APROVADO POR MÉDIA
2010,Leticia Bianca,DZNQ4989,Design Cenico,8.75,APROVADO POR MÉDIA
2010,Leticia Bianca,KZBU0327,Design de Interacao Corporal,9.50,APROVADO POR MÉDIA
2010,Leticia Bianca,XERB6119,Gestao de Marcas,10.00,APROVADO POR MÉDIA
2010,Leticia Bianca,TRQX5862,Etica em Design,8.00,APROVADO POR MÉDIA
ANO,Leticia Bianca,CÓDIGO,NOME DA DISCIPLINA,NOTA FINAL,SITUAÇÃO CONCEITO
2011,Leticia Bianca,RVMF0745,Design Biomimetico,8.30,APROVADO POR MÉDIA
2011,Leticia Bianca,TWIP0018,Teoria da Cor,9.75,APROVADO POR MÉDIA
2011,Leticia Bianca,RMDE3651,Teoria do Design,7.30,APROVADO POR MÉDIA
2011,Leticia Bianca,DQUN5124,Comunicacao Visual,8.10,APROVADO POR MÉDIA
2011,Leticia Bianca,LSHL3127,Design de Redes Sociais,9.75,APROVADO POR MÉDIA
2011,Leticia Bianca,TOZF3011,SemiÃ³tica,8.25,APROVADO POR MÉDIA
2011,Leticia Bianca,VMGY1151,Design de Interacao Tangivel,9.50,APROVADO POR MÉDIA
2011,Leticia Bianca,XYOT5349,Tecnicas de Iluminacao,9.50,APROVADO POR MÉDIA
2011,Leticia Bianca,,FORMADO,,
2014,Mateus Vinicius,OCRQ3517,Storytelling Visual,,REPROVADO POR FALTA
2014,Mateus Vinicius,RJGL2456,Design Colaborativo,,REPROVADO POR FALTA
2014,Mateus Vinicius,QBWW6998,Computacao Grafica,,REPROVADO POR FALTA
2014,Mateus Vinicius,UFMQ0127,Design para Longevidade,,REPROVADO POR FALTA
2014,Mateus Vinicius,MKUB0718,Design de Mobiliario,,REPROVADO POR FALTA
2014,Mateus Vinicius,BKII1063,Design de Visualizacao de Informacoes,,REPROVADO POR FALTA
2014,Mateus Vinicius,RJYZ5864,Identidade Visual,,REPROVADO POR FALTA
ANO,Mauricio Diego,CÓDIGO,NOME DA DISCIPLINA,NOTA FINAL,SITUAÇÃO CONCEITO
2006,Mauricio Diego,OCRQ3517,Storytelling Visual,,REPROVADO POR FALTA
2006,Mauricio Diego,RJGL2456,Design Colaborativo,,REPROVADO POR FALTA
2006,Mauricio Diego,QBWW6998,Computacao Grafica,,REPROVADO POR FALTA
2006,Mauricio Diego,UFMQ0127,Design para Longevidade,,REPROVADO POR FALTA
2006,Mauricio Diego,MKUB0718,Design de Mobiliario,9.00,APROVADO POR MÉDIA
2006,Mauricio Diego,BKII1063,Design de Visualizacao de Informacoes,,REPROVADO POR FALTA
2006,Mauricio Diego,RJYZ5864,Identidade Visual,2.85,REPROVADO
2007,Mauricio Diego,OCRQ3517,Storytelling Visual,,REPROVADO POR FALTA
2007,Mauricio Diego,RJGL2456,Design Colaborativo,,REPROVADO POR FALTA
2007,Mauricio Diego,QBWW6998,Computacao Grafica,,REPROVADO POR FALTA
2007,Mauricio Diego,UFMQ0127,Design para Longevidade,,REPROVADO POR FALTA
2007,Mauricio Diego,BKII1063,Design de Visualizacao de Informacoes,,REPROVADO POR FALTA
2007,Mauricio Diego,RJYZ5864,Identidade Visual,,REPROVADO POR FALTA
2018,Clara Nicolas,OCRQ3517,Storytelling Visual,8.50,APROVADO POR MÉDIA
2018,Clara Nicolas,RJGL2456,Design Colaborativo,4.47,REPROVADO
2018,Clara Nicolas,QBWW6998,Computacao Grafica,9.00,APROVADO POR MÉDIA
2018,Clara Nicolas,UFMQ0127,Design para Longevidade,5.07,APROVADO
2018,Clara Nicolas,MKUB0718,Design de Mobiliario,9.45,APROVADO POR MÉDIA
2018,Clara Nicolas,BKII1063,Design de Visualizacao de Informacoes,10.00,APROVADO POR MÉDIA
2018,Clara Nicolas,RJYZ5864,Identidade Visual,7.25,APROVADO POR MÉDIA
2018,Clara Nicolas,UCTK5222,Design de Realidade Aumentada (AR) e Virtual (VR),7.50,APROVADO POR MÉDIA
2018,Clara Nicolas,NRYN3294,Design de Interfaces Neuromorficas,10.00,APROVADO POR MÉDIA
2018,Clara Nicolas,NRCI1107,Design de Experiencia em Museus,9.75,APROVADO POR MÉDIA
2018,Clara Nicolas,AAZN5771,Ergonomia,9.00,APROVADO POR MÉDIA
2018,Clara Nicolas,UXMU2899,Interacao Tangivel,10.00,APROVADO POR MÉDIA
2019,Clara Nicolas,RJGL2456,Design Colaborativo,9.45,APROVADO POR MÉDIA
2019,Clara Nicolas,JJNT2088,Manipulacao de Imagem,8.75,APROVADO POR MÉDIA
2019,Clara Nicolas,JGDZ1333,Gamificacao,7.00,APROVADO POR MÉDIA
2019,Clara Nicolas,TSYB3211,Impressao 3D,10.00,APROVADO POR MÉDIA
2019,Clara Nicolas,VOQA5582,Tipografia,,REPROVADO POR FALTA
2019,Clara Nicolas,BLDG0260,Design de Joias,8.85,APROVADO POR MÉDIA
2019,Clara Nicolas,KAWV5083,Branding,8.25,APROVADO POR MÉDIA
2019,Clara Nicolas,DOMK5241,Design de Aprendizado,7.00,APROVADO POR MÉDIA
2019,Clara Nicolas,COOQ5695,Design de Interacao em Tempo Real,7.00,APROVADO POR MÉDIA
2019,Clara Nicolas,VFBH8799,Design Cibernetico,7.95,APROVADO POR MÉDIA
2019,Clara Nicolas,ZULH9584,Projeto Integrado,8.90,APROVADO POR MÉDIA
2019,Clara Nicolas,WPUV3332,Design de Tecnologia Vestivel (Wearable),7.50,APROVADO POR MÉDIA
2019,Clara Nicolas,JVFQ7338,Design de Interacao Cultural,7.50,APROVADO POR MÉDIA
2019,Clara Nicolas,QVGO0107,Prototipagem em Papel,9.00,APROVADO POR MÉDIA
2019,Clara Nicolas,LERH6635,Design de Produto,7.00,APROVADO POR MÉDIA
2020,Clara Nicolas,VOQA5582,Tipografia,8.50,APROVADO POR MÉDIA
2020,Clara Nicolas,FZLO1427,Marketing de Produto,8.95,APROVADO POR MÉDIA
2020,Clara Nicolas,MAEY1044,Design Computacional,8.65,APROVADO POR MÉDIA
2020,Clara Nicolas,SATJ7970,Design de Narrativa Espacial,7.50,APROVADO POR MÉDIA
2020,Clara Nicolas,RVMF0745,Design Biomimetico,10.00,APROVADO POR MÉDIA
2020,Clara Nicolas,TPYC6338,Design Thinking,8.00,APROVADO POR MÉDIA
2020,Clara Nicolas,KZBU0327,Design de Interacao Corporal,9.50,APROVADO POR MÉDIA
2020,Clara Nicolas,RRME1020,Design Parametrico,9.00,APROVADO POR MÉDIA
2020,Clara Nicolas,NGVU3526,Ecodesign,9.65,APROVADO POR MÉDIA
2020,Clara Nicolas,LLKP8902,Design Digital,9.30,APROVADO POR MÉDIA
2020,Clara Nicolas,IENT5068,Design Experimental,8.50,APROVADO POR MÉDIA
2020,Clara Nicolas,DZNQ4989,Design Cenico,9.50,APROVADO POR MÉDIA
2020,Clara Nicolas,MXMO8868,Cultura Visual,8.00,APROVADO POR MÉDIA
2020,Clara Nicolas,XERB6119,Gestao de Marcas,10.00,APROVADO POR MÉDIA
2020,Clara Nicolas,AOXV5438,Design de Espacos Virtuais,9.50,APROVADO POR MÉDIA
ANO,Clara Nicolas,CÓDIGO,NOME DA DISCIPLINA,NOTA FINAL,SITUAÇÃO CONCEITO
2020,Clara Nicolas,TRQX5862,Etica em Design,9.00,APROVADO POR MÉDIA
2021,Clara Nicolas,BMDH7993,Design de Apresentacoes,8.25,APROVADO POR MÉDIA
2021,Clara Nicolas,TWIP0018,Teoria da Cor,9.50,APROVADO POR MÉDIA
2021,Clara Nicolas,RMDE3651,Teoria do Design,9.45,APROVADO POR MÉDIA
2021,Clara Nicolas,DQUN5124,Comunicacao Visual,10.00,APROVADO POR MÉDIA
2021,Clara Nicolas,LSHL3127,Design de Redes Sociais,10.00,APROVADO POR MÉDIA
2021,Clara Nicolas,TOZF3011,SemiÃ³tica,8.00,APROVADO POR MÉDIA
2021,Clara Nicolas,VMGY1151,Design de Interacao Tangivel,7.75,APROVADO POR MÉDIA
2021,Clara Nicolas,XYOT5349,Tecnicas de Iluminacao,,REPROVADO POR FALTA
2022,Clara Nicolas,XYOT5349,Tecnicas de Iluminacao,,REPROVADO POR FALTA
2022,Clara Nicolas,XYOT5349,Tecnicas de Iluminacao,8.50,APROVADO POR MÉDIA
2022,Clara Nicolas,,FORMADO,,
2017,Miguel Michele,OCRQ3517,Storytelling Visual,9.50,APROVADO POR MÉDIA
2017,Miguel Michele,RJGL2456,Design Colaborativo,5.99,APROVADO
2017,Miguel Michele,QBWW6998,Computacao Grafica,7.25,APROVADO POR MÉDIA
2017,Miguel Michele,UFMQ0127,Design para Longevidade,,REPROVADO POR FALTA
2017,Miguel Michele,MKUB0718,Design de Mobiliario,7.68,APROVADO POR MÉDIA
2017,Miguel Michele,BKII1063,Design de Visualizacao de Informacoes,7.00,APROVADO POR MÉDIA
2017,Miguel Michele,RJYZ5864,Identidade Visual,8.75,APROVADO POR MÉDIA
2017,Miguel Michele,ZULH9584,Projeto Integrado,1.84,REPROVADO POR FALTA
2017,Miguel Michele,WPUV3332,Design de Tecnologia Vestivel (Wearable),7.00,APROVADO POR MÉDIA
2017,Miguel Michele,NRYN3294,Design de Interfaces Neuromorficas,7.25,APROVADO POR MÉDIA
2017,Miguel Michele,NRCI1107,Design de Experiencia em Museus,,REPROVADO POR FALTA
2017,Miguel Michele,MXMO8868,Cultura Visual,7.70,APROVADO POR MÉDIA
2017,Miguel Michele,AAZN5771,Ergonomia,7.50,APROVADO POR MÉDIA
2017,Miguel Michele,UXMU2899,Interacao Tangivel,8.00,APROVADO POR MÉDIA
ANO,Cecilia Viviane,CÓDIGO,NOME DA DISCIPLINA,NOTA FINAL,SITUAÇÃO CONCEITO
2012,Cecilia Viviane,OCRQ3517,Storytelling Visual,8.75,APROVADO POR MÉDIA
2012,Cecilia Viviane,RJGL2456,Design Colaborativo,2.05,REPROVADO
2012,Cecilia Viviane,QBWW6998,Computacao Grafica,8.00,APROVADO POR MÉDIA
2012,Cecilia Viviane,UFMQ0127,Design para Longevidade,5.25,APROVADO
2012,Cecilia Viviane,MKUB0718,Design de Mobiliario,,APROVADO POR FREQÜÊNCIA
2012,Cecilia Viviane,BKII1063,Design de Visualizacao de Informacoes,6.88,APROVADO
2012,Cecilia Viviane,RJYZ5864,Identidade Visual,9.00,APROVADO POR MÉDIA
2012,Cecilia Viviane,RJGL2456,Design Colaborativo,6.50,APROVADO
2012,Cecilia Viviane,JGDZ1333,Gamificacao,8.50,APROVADO POR MÉDIA
2012,Cecilia Viviane,NRYN3294,Design de Interfaces Neuromorficas,5.10,APROVADO
2012,Cecilia Viviane,NRCI1107,Design de Experiencia em Museus,7.75,APROVADO POR MÉDIA
2012,Cecilia Viviane,MXMO8868,Cultura Visual,,CANCELADO COM ONUS
2012,Cecilia Viviane,BLDG0260,Design de Joias,7.40,APROVADO POR MÉDIA
2012,Cecilia Viviane,AAZN5771,Ergonomia,8.75,APROVADO POR MÉDIA
2013,Cecilia Viviane,DOMK5241,Design de Aprendizado,6.38,APROVADO
2013,Cecilia Viviane,JJNT2088,Manipulacao de Imagem,7.70,APROVADO POR MÉDIA
2013,Cecilia Viviane,ZULH9584,Projeto Integrado,5.68,APROVADO
2013,Cecilia Viviane,WPUV3332,Design de Tecnologia Vestivel (Wearable),9.00,APROVADO POR MÉDIA
2013,Cecilia Viviane,TSYB3211,Impressao 3D,4.07,REPROVADO
2013,Cecilia Viviane,VOQA5582,Tipografia,6.03,APROVADO
2013,Cecilia Viviane,KAWV5083,Branding,7.00,APROVADO POR MÉDIA
2013,Cecilia Viviane,NGVU3526,Ecodesign,9.00,APROVADO POR MÉDIA
2013,Cecilia Viviane,COOQ5695,Design de Interacao em Tempo Real,7.00,APROVADO POR MÉDIA
2013,Cecilia Viviane,UCTK5222,Design de Realidade Aumentada (AR) e Virtual (VR),7.75,APROVADO POR MÉDIA
2013,Cecilia Viviane,BMDH7993,Design de Apresentacoes,8.00,APROVADO POR MÉDIA
2013,Cecilia Viviane,TSYB3211,Impressao 3D,8.50,APROVADO POR MÉDIA
2013,Cecilia Viviane,MXMO8868,Cultura Visual,7.00,APROVADO POR MÉDIA
2013,Cecilia Viviane,FZLO1427,Marketing de Produto,9.00,APROVADO POR MÉDIA
2013,Cecilia Viviane,UXMU2899,Interacao Tangivel,8.50,APROVADO POR MÉDIA
2014,Cecilia Viviane,VFBH8799,Design Cibernetico,8.60,APROVADO POR MÉDIA
2014,Cecilia Viviane,RVMF0745,Design Biomimetico,9.00,APROVADO POR MÉDIA
2014,Cecilia Viviane,JVFQ7338,Design de Interacao Cultural,8.50,APROVADO POR MÉDIA
2014,Cecilia Viviane,TPYC6338,Design Thinking,9.50,APROVADO POR MÉDIA
2014,Cecilia Viviane,IENT5068,Design Experimental,9.00,APROVADO POR MÉDIA
2014,Cecilia Viviane,QVGO0107,Prototipagem em Papel,8.75,APROVADO POR MÉDIA
2014,Cecilia Viviane,LERH6635,Design de Produto,9.55,APROVADO POR MÉDIA
2014,Cecilia Viviane,AOXV5438,Design de Espacos Virtuais,8.40,APROVADO POR MÉDIA
2014,Cecilia Viviane,RRME1020,Design Parametrico,9.00,APROVADO POR MÉDIA
2014,Cecilia Viviane,MAEY1044,Design Computacional,6.00,APROVADO
2014,Cecilia Viviane,SATJ7970,Design de Narrativa Espacial,9.75,APROVADO POR MÉDIA
2014,Cecilia Viviane,LLKP8902,Design Digital,9.00,APROVADO POR MÉDIA
2014,Cecilia Viviane,DZNQ4989,Design Cenico,7.25,APROVADO POR MÉDIA
2014,Cecilia Viviane,KZBU0327,Design de Interacao Corporal,,REPROVADO POR FALTA
ANO,Cecilia Viviane,CÓDIGO,NOME DA DISCIPLINA,NOTA FINAL,SITUAÇÃO CONCEITO
2014,Cecilia Viviane,XERB6119,Gestao de Marcas,4.32,REPROVADO
2014,Cecilia Viviane,TRQX5862,Etica em Design,8.50,APROVADO POR MÉDIA
2015,Cecilia Viviane,TOZF3011,SemiÃ³tica,,REPROVADO POR FALTA
2015,Cecilia Viviane,TWIP0018,Teoria da Cor,9.00,APROVADO POR MÉDIA
2015,Cecilia Viviane,RMDE3651,Teoria do Design,7.90,APROVADO POR MÉDIA
2015,Cecilia Viviane,XERB6119,Gestao de Marcas,7.43,APROVADO
2015,Cecilia Viviane,VMGY1151,Design de Interacao Tangivel,7.00,APROVADO POR MÉDIA
2015,Cecilia Viviane,TOZF3011,SemiÃ³tica,9.00,APROVADO POR MÉDIA
2015,Cecilia Viviane,KZBU0327,Design de Interacao Corporal,,REPROVADO POR FALTA
2015,Cecilia Viviane,DQUN5124,Comunicacao Visual,8.50,APROVADO POR MÉDIA
2015,Cecilia Viviane,LSHL3127,Design de Redes Sociais,8.02,APROVADO POR MÉDIA
2015,Cecilia Viviane,XYOT5349,Tecnicas de Iluminacao,10.00,APROVADO POR MÉDIA
2016,Cecilia Viviane,KZBU0327,Design de Interacao Corporal,7.50,APROVADO POR MÉDIA
2016,Cecilia Viviane,,INTEGRALIZADO,,
2016,Cecilia Viviane,,FORMADO,,
2017,Elisa Valentina,OCRQ3517,Storytelling Visual,,REPROVADO POR FALTA
2017,Elisa Valentina,RJGL2456,Design Colaborativo,,REPROVADO POR FALTA
2017,Elisa Valentina,QBWW6998,Computacao Grafica,,REPROVADO POR FALTA
2017,Elisa Valentina,UFMQ0127,Design para Longevidade,,REPROVADO POR FALTA
2017,Elisa Valentina,MKUB0718,Design de Mobiliario,,REPROVADO POR FALTA
2017,Elisa Valentina,BKII1063,Design de Visualizacao de Informacoes,,REPROVADO POR FALTA
2017,Elisa Valentina,RJYZ5864,Identidade Visual,,REPROVADO POR FALTA
